Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Late-demographic dividend,LTE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.5354492033936,13.0669058841912,12.0697664269199,..,..
Late-demographic dividend,LTE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.37150856656311,7.3725050531687,7.38619347036387,..,..
Late-demographic dividend,LTE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.74597212576373,1.74124582720763,1.74205160841993,..,..
Latin America & Caribbean,LCN,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,15683.7763955104,15827.4725486733,15841.0264297944,15812.4276512596,..
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.1220681338748,75.2821586285392,75.4409477532745,..,..
Latin America & Caribbean,LCN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.1373746425857,80.3827454083194,80.6247895114383,80.8705580271625,..
Latin America & Caribbean,LCN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.4,14.7,14.3,13.9,..
Latin America & Caribbean,LCN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.8502036069264,16.6050973631288,16.3622457516122,..,..
Latin America & Caribbean,LCN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.20921528255225,6.26531150916365,6.32169108135905,..,..
Latin America & Caribbean,LCN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.06541339640766,2.04600997075287,2.02738659800382,..,..
Latin America & Caribbean (excluding high income),LAC,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,15181.6978505517,15333.7232205572,15325.8419573392,15287.6496563917,..
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.9237930776766,75.0852306959688,75.246114048204,..,..
Latin America & Caribbean (excluding high income),LAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.936353897172,80.1921646182646,80.4451079536544,80.6991179784757,..
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.6942266920679,14.9377309355259,14.5027261703447,14.0732403701771,..
Latin America & Caribbean (excluding high income),LAC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.0293784539291,16.7897399611213,16.5463789174787,..,..
Latin America & Caribbean (excluding high income),LAC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.18305451098732,6.23783216023378,6.29492474198406,..,..
Latin America & Caribbean (excluding high income),LAC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.07852085349687,2.05991856292228,2.04140339623223,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,15669.2647160193,15815.3820014366,15826.0793117968,15795.3875831074,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.0305805363335,75.194339577718,75.3574154976003,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.141794741483,80.3943330047548,80.6440266684742,80.8943497046781,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.5705023596779,14.8236668200857,14.3895750788717,13.9610879853823,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.021589240797,16.7780550324092,16.5318816892927,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.14655855715784,6.20008036046246,6.25608553681821,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.07666954141067,2.0574502409095,2.03848794215371,..,..
Least developed countries: UN classification,LDC,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,2802.46824180353,2869.83199336181,2938.82979195558,3033.92004741554,..
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.3457714393416,64.7077302181912,65.0396241212957,..,..
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.5185151687389,33.0405321715901,33.568060082099,34.1013508108868,..
Least developed countries: UN classification,LDC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,48.7578027541407,47.3290789718372,46.0246744876156,44.8070621263596,..
Least developed countries: UN classification,LDC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.1584716778712,31.7917429114349,31.432905419714,..,..
Least developed countries: UN classification,LDC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.57101947622315,7.41993203943948,7.28751401331353,..,..
Least developed countries: UN classification,LDC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.11695694260901,4.05755157775094,4.00014762499683,..,..
Low & middle income,LMY,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,9602.66694820818,9986.05998842925,10292.370007951,10558.5017357478,..
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.5390411108938,70.7878448456576,70.9988194769754,..,..
Low & middle income,LMY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.236100763127,49.7816403829577,50.3193774169034,50.8497323312419,..
Low & middle income,LMY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.2990822373576,32.337445868276,31.4164751816552,30.6115730439416,..
Low & middle income,LMY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.5568543427794,20.2087569865074,19.6975506830172,..,..
Low & middle income,LMY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.3138981696399,7.27757926838476,7.25447037418672,..,..
Low & middle income,LMY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.58209446752777,2.56593911160057,2.55352590635271,..,..
Low income,LIC,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.7586367116496,63.1388930063391,63.4963387504082,..,..
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.1102151812826,32.4925620250318,32.8944178848608,33.3182661742934,..
Low income,LIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,51.9,50.5,49.2,47.9,..
Low income,LIC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.4681150211905,35.0440650390708,34.6211430708124,..,..
Low income,LIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.11811840483923,7.93463467929981,7.76818143483764,..,..
Low income,LIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.76162256373156,4.68266001730891,4.60430325268313,..,..
Lower middle income,LMC,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,5849.04506996365,6105.52632532645,6335.90124720197,6509.87353723589,..
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.9371208628659,68.1932685252092,68.4224690868156,..,..
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.2876525937607,38.7440249617069,39.2100515257163,39.6858670525553,..
Lower middle income,LMC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,40.2,38.9,37.7,36.6,..
Lower middle income,LMC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.7500779662015,22.4497601523411,22.1900579062998,..,..
Lower middle income,LMC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.36288103292542,7.325385916523,7.30101970071091,..,..
Lower middle income,LMC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.82009773212896,2.79095683454714,2.76503050584673,..,..
Middle East & North Africa,MEA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,17050.5717498969,17039.6139215601,16873.4204510098,16579.5805113558,..
Middle East & North Africa,MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.7108202619547,73.899908278351,74.0889092566827,..,..
Middle East & North Africa,MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.7195476678184,65.0525797076706,65.3719859554066,65.6787454021786,..
Middle East & North Africa,MEA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.4,18.9,18.5,18.1,..
Middle East & North Africa,MEA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.4905523713935,23.0569826583746,22.5785254425021,..,..
Middle East & North Africa,MEA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.94310482190184,4.92403604873711,4.90449697928972,..,..
Middle East & North Africa,MEA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.86693254292583,2.83924174471555,2.80894791850673,..,..
Middle East & North Africa (excluding high income),MNA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,11329.0831444738,11489.514253304,11270.275265723,10986.5214881845,..
Middle East & North Africa (excluding high income),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1982110954199,73.3942702537245,73.5873582148883,..,..
Middle East & North Africa (excluding high income),MNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.9416846531516,61.2705251900232,61.5905475175283,61.9034003740813,..
Middle East & North Africa (excluding high income),MNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.9213284547854,20.4484594161107,20.0046775832227,19.5701378230963,..
Middle East & North Africa (excluding high income),MNA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.5488393013484,24.1156872866611,23.631551476562,..,..
Middle East & North Africa (excluding high income),MNA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.25181311619752,5.22746392450521,5.20355953137389,..,..
Middle East & North Africa (excluding high income),MNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.94138968212105,2.91607097848174,2.88716484758457,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,11374.1787939225,11537.1688902734,11312.5934864833,11028.0282366359,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1935470729551,73.3901310655417,73.5836428053412,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.7664050996666,61.0954482266521,61.4145429982846,61.7263904659042,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.9692971784055,20.4953565671505,20.0511342485626,19.6180707280871,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.476953542879,24.0463757650817,23.5633106477622,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.27298338005406,5.24851682254077,5.22460453446715,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.93126518162217,2.90674512202197,2.8784472651793,..,..
Middle income,MIC,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,10432.9838126233,10866.6023307805,11218.0873931514,11528.1063179309,..
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.4008641765944,71.6473750526837,71.8546257820263,..,..
Middle income,MIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.1336438341119,51.7249989804681,52.3075905928372,52.8816619733402,..
Middle income,MIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,29.3968993441479,28.4737730502628,27.5799921416584,26.8107804506154,..
Middle income,MIC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.9051576273005,18.5416959143739,17.9952198240709,..,..
Middle income,MIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.22481596863434,7.20374517650812,7.19587146794459,..,..
Middle income,MIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.36083575134405,2.3459833988615,2.33517652986252,..,..
North America,NAC,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,58648.2394599111,59710.5303522789,61063.9594012955,..,..
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.8774577897405,78.8841342856085,78.8868905457275,..,..
North America,NAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.8087506717953,81.9896138787009,82.1730299568162,82.3616894317704,..
North America,NAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.7,5.6,5.5,5.4,..
North America,NAC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.0386506751179,11.6479652410492,11.4466119668017,..,..
North America,NAC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.38300889493301,8.52284330277733,8.50813233478937,..,..
North America,NAC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.7925235840092,1.73824473966037,1.7060324848442,..,..
Not classified,INX,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..
Not classified,INX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..,..,..
Not classified,INX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Not classified,INX,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..
Not classified,INX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..
Not classified,INX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
OECD members,OED,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,42898.4226750414,43827.7007470622,44589.4368529263,..,..
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.9612388983056,80.0063145665596,80.0775295859723,..,..
OECD members,OED,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.1971359561588,80.3968228133822,80.599196077336,80.8050201912757,..
OECD members,OED,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.44692479750799,6.25435217197063,6.08337116063618,5.94295496371442,..
OECD members,OED,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.8178371409025,11.5419607644607,11.3125688518869,..,..
OECD members,OED,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.37536524557835,8.53826179744449,8.5916075882353,..,..
OECD members,OED,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.74063058919092,1.71106705213553,1.68675946599339,..,..
Other small states,OSS,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.83562940085,68.2287591673445,68.5469317038401,..,..
Other small states,OSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.1179903687112,61.6246354891074,62.1185434877544,62.5972442537634,..
Other small states,OSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,38.4162534976891,37.6243938246349,36.496904047448,35.6502045938514,..
Other small states,OSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.7446035811202,23.4414093896274,23.1226015585524,..,..
Other small states,OSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.55400445521914,7.3941380236361,7.28780375719789,..,..
Other small states,OSS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.10506634845747,3.07773816790274,3.04968113896274,..,..
Pacific island small states,PSS,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.6137419308888,69.7742837809553,69.929057966298,..,..
Pacific island small states,PSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.2907357416781,38.5304686134183,38.7813441179116,39.0383906719183,..
Pacific island small states,PSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.0503274789012,20.7989971276958,20.4915591876365,20.1355482693457,..
Pacific island small states,PSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.6494692377134,26.3874194377938,26.0991783414788,..,..
Pacific island small states,PSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.37757448733858,6.34055635525019,6.29401543283439,..,..
Pacific island small states,PSS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.55535270948386,3.53808937235926,3.5152278373114,..,..
Post-demographic dividend,PST,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,46933.3425710331,47998.4870060183,48902.8630028509,..,..
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.5492211497747,80.5984414719389,80.6598920018751,..,..
Post-demographic dividend,PST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.9205722637558,81.0986852839002,81.2801366732078,81.4661524622695,..
Post-demographic dividend,PST,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.27676977011737,4.20258139299341,4.13772864489259,4.11308439400026,..
Post-demographic dividend,PST,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.4301284559856,10.0760168874404,9.82819940712348,..,..
Post-demographic dividend,PST,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.31989926034339,9.49415672260138,9.55392042359866,..,..
Post-demographic dividend,PST,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.6233136759913,1.58115361160945,1.55168011758748,..,..
Pre-demographic dividend,PRE,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,3602.06834760738,3568.33252657904,3524.2631579067,..,..
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.9919371242937,60.427466911492,60.8209562953764,..,..
Pre-demographic dividend,PRE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.1368381981726,40.6808140791446,41.2269515142477,41.7764539359743,..
Pre-demographic dividend,PRE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,58.2329207207535,56.8087330266198,55.375413477453,54.0119011528437,..
